,datetime,value
78,2006-05-10,1000000.0
79,2006-05-11,1000000.0
80,2006-05-12,1000000.0
81,2006-05-15,1000000.0
82,2006-05-16,1000000.0
83,2006-05-17,1000000.0
84,2006-05-18,1000000.0
85,2006-05-19,1000000.0
86,2006-05-22,1000000.0
87,2006-05-23,1000000.0
88,2006-05-24,1000000.0
89,2006-05-25,1000000.0
90,2006-05-26,1000000.0
91,2006-05-26,1000000.0
92,2006-05-26,1000000.0
93,2006-05-26,1000000.0
94,2006-05-26,1000000.0
95,2006-05-26,1000000.0
96,2006-05-26,1000000.0
97,2006-05-26,1000000.0
98,2006-05-26,1000000.0
99,2006-05-26,1000000.0
100,2006-05-26,1000000.0
101,2006-06-12,1000000.0
102,2006-06-13,1000000.0
103,2006-06-14,1000000.0
104,2006-06-14,1000000.0
105,2006-06-16,1000000.0
106,2006-06-19,1000000.0
107,2006-06-20,1000000.0
108,2006-06-21,1000000.0
109,2006-06-22,1000000.0
110,2006-06-23,1000000.0
111,2006-06-23,1000000.0
112,2006-06-27,1000000.0
113,2006-06-28,1000000.0
114,2006-06-29,1000000.0
115,2006-06-30,1000000.0
116,2006-07-03,1000000.0
117,2006-07-04,1000000.0
118,2006-07-05,1000000.0
119,2006-07-06,1000000.0
120,2006-07-07,1000000.0
121,2006-07-07,1000000.0
122,2006-07-07,1000000.0
123,2006-07-07,1000000.0
124,2006-07-07,1000000.0
125,2006-07-07,1000000.0
126,2006-07-07,1000000.0
127,2006-07-07,1000000.0
128,2006-07-19,1000000.0
129,2006-07-20,1000000.0
130,2006-07-21,1000000.0
131,2006-07-24,1000000.0
132,2006-07-25,1000000.0
133,2006-07-26,1000000.0
134,2006-07-27,1000000.0
135,2006-07-28,1000000.0
136,2006-07-31,1000000.0
137,2006-08-01,1000000.0
138,2006-08-02,992449.0143637381
139,2006-08-03,993900.6500400174
140,2006-08-04,966971.0793603205
141,2006-08-07,946075.8048998057
142,2006-08-08,970896.9327259636
143,2006-08-09,969448.0063404298
144,2006-08-10,982883.5072253728
145,2006-08-11,987023.3478253518
146,2006-08-14,966011.3733592498
147,2006-08-15,978885.7785317439
148,2006-08-16,993090.5121049744
149,2006-08-17,984871.0320050295
150,2006-08-18,979576.1532966499
151,2006-08-21,977840.3219773957
152,2006-08-22,984350.0147391978
153,2006-08-23,981100.6658760974
154,2006-08-24,983723.0708546002
155,2006-08-25,984468.4756768052
156,2006-08-28,1001466.0688249703
157,2006-08-29,999205.7865865866
158,2006-08-30,1006754.6125240069
159,2006-08-31,1021780.65947721
160,2006-09-01,1018161.0271987988
161,2006-09-04,1030520.2849650299
162,2006-09-05,1029454.887528949
163,2006-09-06,1026769.1034303138
164,2006-09-07,1011618.9731277933
165,2006-09-08,1010033.6252813987
166,2006-09-11,1015292.9715569665
167,2006-09-12,1020233.7203974224
168,2006-09-13,1018254.1346539241
169,2006-09-14,1015278.7890895597
170,2006-09-15,1031832.0663825533
171,2006-09-18,1043534.2960687184
172,2006-09-19,1040459.2472038354
173,2006-09-20,1033198.6929174418
174,2006-09-21,1033473.1948111771
175,2006-09-22,1021656.4240260479
176,2006-09-25,1012741.5152466756
177,2006-09-26,1009981.113208154
178,2006-09-27,1014550.7770827764
179,2006-09-28,1018938.6571699303
180,2006-09-29,1026929.2594595609
181,2006-10-09,1046039.585898684
182,2006-10-09,1052580.444588513
183,2006-10-09,1059277.2975841109
184,2006-10-09,1074285.53082117
185,2006-10-13,1073334.8760347466
186,2006-10-16,1077286.4556729484
187,2006-10-17,1068324.813196026
188,2006-10-18,1083273.9592023564
189,2006-10-19,1081612.328039381
190,2006-10-20,1074588.964534014
191,2006-10-23,1054645.4572827118
192,2006-10-24,1077285.4729652596
193,2006-10-25,1077495.3538031336
194,2006-10-26,1082631.361211345
195,2006-10-27,1080341.5641293218
196,2006-10-30,1112876.8071309254
197,2006-10-31,1122828.2095591777
198,2006-11-01,1135167.703020094
199,2006-11-02,1148885.2301859134
200,2006-11-03,1147546.7196227468
201,2006-11-06,1182230.0738451004
202,2006-11-07,1176152.5193067645
203,2006-11-08,1153104.0930151804
204,2006-11-09,1162921.2241887152
205,2006-11-10,1126092.6590915208
206,2006-11-13,1106025.7520301498
207,2006-11-14,1108738.2669765947
208,2006-11-15,1146226.7305671498
209,2006-11-16,1145816.9188617312
210,2006-11-17,1163833.5260565209
211,2006-11-20,1176584.4547333168
212,2006-11-21,1186333.815046463
213,2006-11-22,1194447.0332321867
214,2006-11-23,1206264.7200667476
215,2006-11-24,1217558.1724018015
216,2006-11-27,1234274.4160209934
217,2006-11-28,1231024.3631391427
218,2006-11-29,1247134.9815993996
219,2006-11-30,1276545.5981165362
220,2006-12-01,1278544.664458806
221,2006-12-04,1303097.8692970816
222,2006-12-05,1299030.962113702
223,2006-12-06,1273165.7817717877
224,2006-12-07,1288809.7517803712
225,2006-12-08,1247432.6370001817
226,2006-12-11,1293992.7043852168
227,2006-12-12,1297886.2361174992
228,2006-12-13,1302881.0617327914
229,2006-12-14,1331180.014755966
230,2006-12-15,1340383.091054359
231,2006-12-18,1354719.4085514466
232,2006-12-19,1366072.5739652298
233,2006-12-20,1363533.4994827716
234,2006-12-21,1340417.0188729186
235,2006-12-22,1332785.8536581565
236,2006-12-25,1359420.9545844195
237,2006-12-26,1383843.2527413757
238,2006-12-27,1401214.118401612
239,2006-12-28,1381302.3336069887
240,2006-12-29,1412532.680149442
241,2007-01-04,1471178.9745490837
242,2007-01-05,1520632.247598169
243,2007-01-08,1561200.9803388075
244,2007-01-09,1625583.6416419025
245,2007-01-10,1662239.3195286477
246,2007-01-11,1643959.228914362
247,2007-01-12,1567651.0202348942
248,2007-01-15,1632569.8572289976
249,2007-01-16,1647999.1720468756
250,2007-01-17,1672850.4861882164
251,2007-01-18,1657399.8717327535
252,2007-01-19,1686293.9448553943
253,2007-01-22,1761122.5499056785
254,2007-01-23,1812756.4461976266
255,2007-01-24,1830072.1687238798
256,2007-01-25,1729277.9497505089
257,2007-01-26,1757634.234140899
258,2007-01-29,1832141.2927909426
259,2007-01-30,1833371.4861204913
260,2007-01-31,1715399.4832454168
261,2007-02-01,1716729.517902035
262,2007-02-02,1656751.551237053
263,2007-02-05,1654309.3768829626
264,2007-02-06,1673408.277665304
265,2007-02-07,1707451.704371906
266,2007-02-08,1745802.8207373633
267,2007-02-09,1730522.342928796
268,2007-02-12,1792024.9148838164
269,2007-02-13,1811679.752316224
270,2007-02-14,1844766.5638567375
271,2007-02-15,1904256.6357458313
272,2007-02-16,1919199.8685187483
273,2007-02-26,2030909.7920665399
274,2007-02-27,1850665.2076713825
275,2007-02-28,1955005.2731313272
276,2007-03-01,1913134.0048920556
277,2007-03-02,1915789.1267960349
278,2007-03-05,1872004.190740442
279,2007-03-06,1888463.6379101193
280,2007-03-07,1923562.6025978855
281,2007-03-08,1946793.4831170612
282,2007-03-09,1964386.2645799373
283,2007-03-12,2006286.6933937084
284,2007-03-13,2039831.2518910458
285,2007-03-14,2002780.3328804693
286,2007-03-15,2037378.9768342138
287,2007-03-16,1966549.580724653
288,2007-03-19,1981885.4728836755
289,2007-03-20,2011383.5801487567
290,2007-03-21,2029096.9347344118
291,2007-03-22,2056388.3312436712
292,2007-03-23,2089874.1779818323
293,2007-03-26,2158747.7768140407
294,2007-03-27,2173256.326792236
295,2007-03-28,2201983.1902233665
296,2007-03-29,2128685.860672144
297,2007-03-30,2139921.4041676815
298,2007-04-02,2230440.362814789
299,2007-04-03,2250780.538694049
300,2007-04-04,2263250.0405102717
301,2007-04-05,2300470.414055051
302,2007-04-06,2333193.398705935
303,2007-04-09,2392317.187937558
304,2007-04-10,2456353.5944593176
305,2007-04-11,2502055.5214968687
306,2007-04-12,2535238.562368938
307,2007-04-13,2502601.038148344
308,2007-04-16,2571224.557293997
309,2007-04-17,2616509.2611653004
310,2007-04-18,2683961.97956742
311,2007-04-19,2529362.4392375243
312,2007-04-20,2662274.645681315
313,2007-04-23,2819097.3268759777
314,2007-04-24,2876826.178280898
315,2007-04-25,2853599.674767599
316,2007-04-26,2876786.7322124243
317,2007-04-26,2846741.1370164994
318,2007-04-26,2866983.083847619
319,2007-05-08,3017772.933136222
320,2007-05-09,3046843.175845812
321,2007-05-10,3116321.3111380157
322,2007-05-11,3090412.177458511
323,2007-05-11,3114685.3004483227
324,2007-05-11,2990997.0213710577
325,2007-05-11,3036444.5558430827
326,2007-05-11,3097561.2895694184
327,2007-05-11,3104484.9027223624
328,2007-05-11,3166859.5134146637
329,2007-05-11,3216831.107208317
330,2007-05-11,3276745.2292010766
331,2007-05-11,3238294.430742427
332,2007-05-25,3259247.016705417
333,2007-05-28,3309482.60097118
334,2007-05-29,3353688.6149392347
335,2007-05-30,3032028.8334387057
336,2007-05-31,2937623.035288269
337,2007-05-31,2716938.216726824
338,2007-05-31,2485402.978602915
339,2007-05-31,2603030.1151773185
340,2007-05-31,2644352.8405943722
341,2007-05-31,2730870.775262438
342,2007-05-31,2745307.1522122165
343,2007-05-31,2803002.306816076
344,2007-05-31,2896576.3464070684
345,2007-05-31,2979563.7229096503
346,2007-05-31,2904669.8441538033
347,2007-05-31,2889198.4073916445
348,2007-05-31,2977178.029571851
349,2007-05-31,2994507.3325407333
350,2007-06-20,2946387.6454200754
351,2007-06-21,2950593.823773984
352,2007-06-22,2809961.5437436095
353,2007-06-25,2665345.8340122737
354,2007-06-25,2704799.072576332
355,2007-06-27,2762564.2077455544
356,2007-06-28,2641572.700771619
357,2007-06-29,2592697.01486797
358,2007-07-02,2647109.8558015493
359,2007-07-03,2671974.8634015894
360,2007-07-04,2611026.535632541
361,2007-07-05,2420887.4417720474
362,2007-07-06,2550060.3313723933
363,2007-07-09,2622084.006385774
364,2007-07-10,2551921.041917064
365,2007-07-11,2585007.9385321955
366,2007-07-12,2589294.485529988
367,2007-07-13,2574962.2908469886
368,2007-07-16,2500789.719702928
369,2007-07-17,2550442.016563874
370,2007-07-18,2550213.866843028
371,2007-07-19,2529524.7269572667
372,2007-07-19,2610554.5760598574
373,2007-07-23,2803053.8109867284
374,2007-07-24,2807148.467864806
375,2007-07-25,2890200.089304388
376,2007-07-26,2932143.6271285224
377,2007-07-27,2985563.7258550203
378,2007-07-30,3110941.9751628665
379,2007-07-31,3156138.1986870724
380,2007-08-01,2998296.4225281994
381,2007-08-02,3082922.294657779
382,2007-08-03,3106439.7808609237
383,2007-08-06,3209187.8413045346
384,2007-08-07,3211082.457347168
385,2007-08-08,3175370.706128654
386,2007-08-09,3211232.7308522197
387,2007-08-10,3185397.352978455
388,2007-08-13,3231658.0508505465
389,2007-08-14,3249639.4062649016
390,2007-08-15,3227913.0350138005
391,2007-08-16,3225651.4888375914
392,2007-08-17,3222994.7623567833
393,2007-08-20,3377271.2251058198
394,2007-08-21,3401293.6826305455
395,2007-08-22,3419736.3614608995
396,2007-08-23,3430392.3125199345
397,2007-08-24,3493165.549771736
398,2007-08-27,3543222.659210188
399,2007-08-28,3571921.6906303754
400,2007-08-29,3539540.6408406068
401,2007-08-30,3644340.990097717
402,2007-08-31,3677978.3411393277
403,2007-09-03,3786653.1428645845
404,2007-09-04,3726289.318355559
405,2007-09-05,3767684.613307208
406,2007-09-06,3809443.028487623
407,2007-09-07,3708874.1720340312
408,2007-09-10,3743760.4844362894
409,2007-09-11,3510210.0182478535
410,2007-09-12,3555570.61502556
411,2007-09-13,3637419.455162945
412,2007-09-14,3688201.6860161317
413,2007-09-17,3864925.880773549
414,2007-09-18,3873158.9149440676
415,2007-09-19,3775485.037069867
416,2007-09-20,3809821.749658195
417,2007-09-21,3716000.2627630117
418,2007-09-24,3719296.7480730247
419,2007-09-25,3668509.74882394
420,2007-09-26,3608871.385366142
421,2007-09-27,3653852.5425510383
422,2007-09-28,3721139.124283492
423,2007-10-08,3707250.045282397
424,2007-10-09,3754624.3467551796
425,2007-10-10,3791740.1907189684
426,2007-10-11,3710939.316599872
427,2007-10-12,3598401.25075907
428,2007-10-15,3663466.6803564443
429,2007-10-16,3684544.860922862
430,2007-10-17,3693845.1681633405
431,2007-10-18,3608482.35287407
432,2007-10-19,3577285.712247661
433,2007-10-22,3486749.230102782
434,2007-10-23,3539006.6820943947
435,2007-10-24,3432464.6125941086
436,2007-10-25,3181172.1423834926
437,2007-10-26,3194544.4845177378
438,2007-10-29,3286350.1423131526
439,2007-10-30,3322756.6371455058
440,2007-10-31,3411983.8564927643
441,2007-11-01,3283528.4124124656
442,2007-11-02,3188445.1596953575
443,2007-11-05,3259372.1773661976
444,2007-11-06,3267317.823226877
445,2007-11-07,3233626.7078483216
446,2007-11-08,3106655.9260413554
447,2007-11-09,3076737.1805228856
448,2007-11-12,3046245.2066485155
449,2007-11-13,3069869.0348011157
450,2007-11-14,3173176.5139875305
451,2007-11-15,3114051.8299218863
452,2007-11-16,3100978.9611429307
453,2007-11-19,3182349.7957973713
454,2007-11-20,3239438.256670416
455,2007-11-21,3181770.518370788
456,2007-11-22,3076641.9619874675
457,2007-11-23,3157134.44864159
458,2007-11-26,3144698.930757574
459,2007-11-27,3143417.316167693
460,2007-11-28,3125278.7652744665
461,2007-11-29,3180600.803517471
462,2007-11-30,3127564.520347048
463,2007-12-03,3156848.5218870477
464,2007-12-04,3175325.3348949617
465,2007-12-05,3252837.6311631827
466,2007-12-06,3255048.039005898
467,2007-12-07,3344400.8853266053
468,2007-12-10,3421803.3903662823
469,2007-12-11,3454609.5528760324
470,2007-12-12,3475987.9616953256
471,2007-12-13,3366936.189304262
472,2007-12-14,3449010.2149322103
473,2007-12-17,3450089.9686363726
474,2007-12-18,3447389.9039147943
475,2007-12-18,3502556.094713257
476,2007-12-20,3534781.2454926115
477,2007-12-21,3591662.8175401613
478,2007-12-24,3604326.046908063
479,2007-12-25,3640703.413806998
480,2007-12-26,3684190.880399759
481,2007-12-27,3686742.851523282
482,2007-12-28,3659429.296914799
483,2008-01-02,3775024.024085942
484,2008-01-03,3877890.041148401
485,2008-01-04,3887073.5826574857
486,2008-01-07,3953504.7256640703
487,2008-01-08,3849142.345480789
488,2008-01-09,3943429.714786144
489,2008-01-10,3974466.607845793
490,2008-01-11,3940256.9914837615
491,2008-01-14,4021387.5409995946
492,2008-01-15,4044213.39479791
493,2008-01-16,3975988.722094452
494,2008-01-17,3866270.4755353127
495,2008-01-18,3913412.2117771297
496,2008-01-21,3743582.164039418
497,2008-01-22,3435518.1791867153
498,2008-01-23,3587696.312306378
499,2008-01-24,3651514.4045788865
500,2008-01-25,3627390.310364028
501,2008-01-28,3370474.6405834532
502,2008-01-29,3443673.784640989
503,2008-01-30,3478585.202979935
504,2008-01-31,3440589.937829972
505,2008-02-01,3361905.9811754017
506,2008-02-04,3611674.2658344726
507,2008-02-05,3634195.662254088
508,2008-02-13,3605607.284589931
509,2008-02-14,3657920.012396453
510,2008-02-15,3640598.633004164
511,2008-02-18,3740201.421109765
512,2008-02-19,3813159.0736006363
513,2008-02-20,3783601.016209268
514,2008-02-21,3818386.4551405115
515,2008-02-22,3763225.7779138354
516,2008-02-25,3661430.659510943
517,2008-02-26,3658083.8118806537
518,2008-02-27,3742847.2099313196
519,2008-02-28,3756357.312923653
520,2008-02-29,3776863.7457116907
521,2008-03-03,3840552.3083409686
522,2008-03-04,3829527.803711344
523,2008-03-05,3808163.577576588
524,2008-03-06,3819093.482679703
525,2008-03-07,3743765.630877976
526,2008-03-10,3622472.7652282217
527,2008-03-11,3645784.246786794
528,2008-03-12,3545859.1154936086
529,2008-03-13,3469072.832869908
530,2008-03-14,3455848.196270396
531,2008-03-17,3250345.880955186
532,2008-03-18,3091270.758449951
533,2008-03-19,3214525.3735251725
534,2008-03-20,3343808.201009921
535,2008-03-21,3427278.8531078114
536,2008-03-24,3360295.1552058454
537,2008-03-25,3436787.4886608743
538,2008-03-26,3403841.778957754
539,2008-03-27,3245592.6767351413
540,2008-03-28,3310684.3725248054
541,2008-03-31,3168493.192445447
542,2008-04-01,2958102.5075937156
543,2008-04-02,2871527.0214470043
544,2008-04-03,2964182.3111417214
545,2008-04-07,3097884.0531989653
546,2008-04-08,3135267.7721044505
547,2008-04-09,2999381.6879416793
548,2008-04-10,3075640.5886745467
549,2008-04-11,3096975.2284494825
550,2008-04-14,2937805.746524481
551,2008-04-15,3000552.190612318
552,2008-04-16,2941848.5626441315
553,2008-04-17,2882547.1396667925
554,2008-04-18,2775063.05952952
555,2008-04-21,2765950.549110867
556,2008-04-22,2742221.804438327
557,2008-04-23,2820024.4882028275
558,2008-04-24,3039894.9867335106
559,2008-04-25,3059878.4978188477
560,2008-04-28,3057470.632514812
561,2008-04-29,3101270.3890454853
562,2008-04-30,3211179.94739481
563,2008-05-05,3279958.1109885
564,2008-05-06,3249724.216414312
565,2008-05-07,3119530.673523076
566,2008-05-08,3208341.0049658963
567,2008-05-09,3207370.8287454033
568,2008-05-12,3284854.103505652
569,2008-05-13,3287927.01355109
570,2008-05-14,3323665.2141131074
571,2008-05-15,3345189.337478641
572,2008-05-16,3307562.366478311
573,2008-05-19,3306805.4515104885
574,2008-05-20,3164963.056656496
575,2008-05-21,3257293.9849088145
576,2008-05-22,3249831.6177070527
577,2008-05-23,3178693.87756309
578,2008-05-26,3092177.810292903
579,2008-05-27,3112166.6717996597
580,2008-05-28,3167105.393386267
581,2008-05-29,3100862.0751032955
582,2008-05-30,3115387.701059212
583,2008-06-02,3141708.747790655
584,2008-06-03,3116494.230528074
585,2008-06-04,3078894.860440779
586,2008-06-05,3028580.050437244
587,2008-06-06,3021076.4969246057
588,2008-06-10,2788100.450475265
589,2008-06-11,2773183.1454978324
590,2008-06-11,2768791.9698344376
591,2008-06-13,2710095.108180919
592,2008-06-16,2687578.474725263
593,2008-06-17,2600245.890411694
594,2008-06-18,2712949.142912966
595,2008-06-19,2553480.0180341685
596,2008-06-20,2580757.333303529
597,2008-06-23,2493138.7693479857
598,2008-06-24,2495941.304103119
599,2008-06-25,2576212.403276298
600,2008-06-26,2553948.388103739
601,2008-06-27,2387093.161847315
602,2008-06-30,2370191.1922669
603,2008-07-01,2343722.4589449973
604,2008-07-02,2371353.7242495357
605,2008-07-03,2442192.674204456
606,2008-07-04,2442874.3469026615
607,2008-07-07,2570255.2794608315
608,2008-07-08,2588872.193542909
609,2008-07-09,2656209.949524509
610,2008-07-10,2592260.7510957127
611,2008-07-11,2575270.9910805984
612,2008-07-14,2637246.713197601
613,2008-07-15,2578883.1103034904
614,2008-07-16,2459376.194809034
615,2008-07-17,2425871.052729134
616,2008-07-18,2505107.1068370147
617,2008-07-21,2577192.3225097256
618,2008-07-22,2582400.3140695733
619,2008-07-23,2562598.2854143186
620,2008-07-24,2615170.458662623
621,2008-07-25,2574767.331258499
622,2008-07-28,2595694.63384869
623,2008-07-29,2556069.824628543
624,2008-07-30,2538908.418624844
625,2008-07-31,2461759.763613865
626,2008-08-01,2482906.8979079016
627,2008-08-04,2431553.9388309373
628,2008-08-05,2374280.840328753
629,2008-08-06,2376381.944958226
630,2008-08-07,2397558.0648183594
631,2008-08-08,2250685.5936547364
632,2008-08-11,2111550.4217517534
633,2008-08-12,2130509.26175859
634,2008-08-13,2134433.135824422
635,2008-08-14,2140058.3645027652
636,2008-08-15,2139636.674970449
637,2008-08-18,2019260.7020437908
638,2008-08-19,2055950.0801121984
639,2008-08-20,2197546.401514191
640,2008-08-21,2111067.4009905118
641,2008-08-22,2075988.0983761582
642,2008-08-25,2084870.9888102708
643,2008-08-26,1999773.6757556454
644,2008-08-27,2005129.2262849724
645,2008-08-28,2008207.7042852154
646,2008-08-29,2078409.1525741147
647,2008-09-01,2030600.8445603573
648,2008-09-02,2045666.4188720814
649,2008-09-03,2044494.641461994
650,2008-09-04,2051553.0758409451
651,2008-09-05,1985716.4030599794
652,2008-09-08,1915518.0320717783
653,2008-09-09,1941044.0758158236
654,2008-09-10,1956028.6748344514
655,2008-09-11,1929080.0982512715
656,2008-09-12,1948636.1716244624
657,2008-09-16,1928611.602755323
658,2008-09-17,1876469.3521918575
659,2008-09-18,1821378.8689638395
660,2008-09-19,1977949.315425118
661,2008-09-22,2052585.8048391843
662,2008-09-23,1943555.0021543351
663,2008-09-24,1960609.1174296355
664,2008-09-25,2030075.7326161428
665,2008-09-26,2054006.332172519
666,2008-10-06,1943310.8062674883
667,2008-10-07,1947977.781058484
668,2008-10-08,1901575.879744097
669,2008-10-09,1881531.940597736
670,2008-10-10,1798821.2537164092
671,2008-10-13,1837087.658204695
672,2008-10-14,1800717.680198343
673,2008-10-14,1801915.4975925807
674,2008-10-16,1732000.852064944
675,2008-10-17,1755854.3334797667
676,2008-10-20,1795282.8500797993
677,2008-10-21,1776987.1307443155
678,2008-10-22,1740352.1607569177
679,2008-10-23,1748408.9350315544
680,2008-10-24,1710029.4939690148
681,2008-10-27,1593586.7615813834
682,2008-10-28,1620889.465555101
683,2008-10-29,1591291.8434389448
684,2008-10-30,1612243.432526981
685,2008-10-31,1579961.090411187
686,2008-11-03,1566629.909987713
687,2008-11-04,1548128.7000041776
688,2008-11-05,1590352.1153751893
689,2008-11-06,1583951.0729075458
690,2008-11-07,1602478.2352762572
691,2008-11-10,1708616.568526472
692,2008-11-11,1699951.1764217394
693,2008-11-12,1719693.4990343994
694,2008-11-13,1787377.8519502839
695,2008-11-14,1845444.4570759565
696,2008-11-17,1891449.4356002375
697,2008-11-18,1761596.7615206873
698,2008-11-19,1867426.7635531402
699,2008-11-20,1863280.5285333185
700,2008-11-21,1867847.9088557686
701,2008-11-24,1796700.0976928154
702,2008-11-25,1800478.0529455862
703,2008-11-26,1836379.4382865543
704,2008-11-27,1861184.7307570346
705,2008-11-28,1822040.275513592
706,2008-12-01,1844479.389007774
707,2008-12-02,1852216.1320160425
708,2008-12-03,1927031.9570254714
709,2008-12-04,1945978.5238102493
710,2008-12-05,1986474.1210909812
711,2008-12-08,2055303.0769920368
712,2008-12-09,2005219.4514168159
713,2008-12-10,2031583.9172089375
714,2008-12-11,1971283.2515663342
715,2008-12-12,1894549.115802042
716,2008-12-15,1911038.297063014
717,2008-12-16,1951858.224682977
718,2008-12-17,1968926.893753089
719,2008-12-18,1988326.0287474392
720,2008-12-19,1997890.2728499433
721,2008-12-22,1967240.91236656
722,2008-12-23,1875772.479009655
723,2008-12-24,1839194.6057020286
724,2008-12-25,1827340.2571928762
725,2008-12-26,1815583.7039397361
726,2008-12-29,1814489.597273081
727,2008-12-30,1802892.5021224522
728,2008-12-31,1788408.2343319075
729,2009-01-05,1852117.9529212387
730,2009-01-06,1919533.002740227
731,2009-01-07,1921906.3398077693
732,2009-01-08,1891547.114218665
733,2009-01-09,1924106.8029558286
734,2009-01-12,1931026.6841356412
735,2009-01-13,1903485.5578321337
736,2009-01-14,1960223.7694591184
737,2009-01-15,1973001.4966633453
738,2009-01-16,1979743.2119074967
739,2009-01-19,1987710.6084767666
740,2009-01-20,1995547.2311769535
741,2009-01-21,1983362.7654296493
742,2009-01-22,1993288.984985314
743,2009-01-23,1995167.3508974938
744,2009-02-02,2026938.8218924033
745,2009-02-03,2070814.6818546404
746,2009-02-04,2126229.8971558283
747,2009-02-05,2100199.111365009
748,2009-02-06,2177174.1119804843
749,2009-02-09,2240248.048422533
750,2009-02-10,2277182.592134833
751,2009-02-11,2294709.056799286
752,2009-02-12,2333013.6340577905
753,2009-02-13,2422137.287908514
754,2009-02-16,2499930.062615545
755,2009-02-17,2393402.5300830095
756,2009-02-18,2290022.2639828697
757,2009-02-19,2341157.252609024
758,2009-02-20,2409521.675462127
759,2009-02-23,2485012.3779646913
760,2009-02-23,2424282.5198622234
761,2009-02-25,2415469.770702099
762,2009-02-26,2268906.599798626
763,2009-02-26,2167615.4655463784
764,2009-03-02,2215833.0232794005
765,2009-03-03,2224966.9108653767
766,2009-03-04,2343416.552122027
767,2009-03-05,2365169.631651811
768,2009-03-06,2361610.495109263
769,2009-03-09,2286302.6670092745
770,2009-03-10,2321469.035107314
771,2009-03-11,2305399.631491586
772,2009-03-12,2294817.928589222
773,2009-03-13,2273371.1463387446
774,2009-03-16,2299335.517396758
775,2009-03-17,2384412.634609614
776,2009-03-18,2412872.290520543
777,2009-03-19,2455513.0120078307
778,2009-03-20,2462815.4938027104
779,2009-03-23,2519547.5536250225
780,2009-03-24,2541627.9308994575
781,2009-03-25,2460795.3530648677
782,2009-03-26,2506612.8833052316
783,2009-03-27,2526822.160555734
784,2009-03-30,2514457.966223571
785,2009-03-31,2522056.4229107006
786,2009-04-01,2564728.1922342856
787,2009-04-02,2578696.696759495
788,2009-04-03,2567509.2155990144
789,2009-04-07,2565065.6758366423
790,2009-04-08,2490513.7934091054
791,2009-04-09,2520891.2041263813
792,2009-04-10,2587080.6764654494
793,2009-04-13,2639184.0857429267
794,2009-04-14,2687756.677374567
795,2009-04-15,2697887.106835396
796,2009-04-16,2702573.6214053184
797,2009-04-17,2662232.6322960565
798,2009-04-20,2720098.96585958
799,2009-04-21,2709598.260789096
800,2009-04-22,2615740.9460706497
801,2009-04-23,2615406.2702846336
802,2009-04-24,2608972.814137498
803,2009-04-27,2520494.293760246
804,2009-04-28,2543970.397793731
805,2009-04-29,2604419.184392905
806,2009-04-30,2628237.3099091756
807,2009-05-04,2727549.7317295526
808,2009-05-05,2739497.4617524557
809,2009-05-06,2788814.1707658344
810,2009-05-07,2775550.194848451
811,2009-05-08,2796621.531177406
812,2009-05-11,2736817.5199700436
813,2009-05-12,2815916.8394801514
814,2009-05-13,2817434.1644042013
