,0,1,2,3
31,2006-09-14,000531.XSHE,-975.4475437328497,-987.2053576739736
32,2006-09-14,600971.XSHG,-419.54748217429903,-431.29791943430666
33,2006-09-14,600231.XSHG,-302.823611986756,-314.56105518736274
34,2006-09-15,600317.XSHG,-292.2060927516683,-303.9819982895604
35,2006-09-15,600096.XSHG,-946.6713763294604,-958.4617380164727
36,2006-09-15,000916.XSHE,-335.57209801334403,-347.27237849740936
37,2006-09-20,000088.XSHE,-628.1528037262091,-639.950298571192
38,2006-09-21,600096.XSHG,-317.2683906113462,-329.05346919350956
39,2006-09-21,600022.XSHG,-701.3406978581311,-713.0819662469796
40,2006-09-22,600056.XSHG,-767.6513858776605,-779.3463878607705
41,2006-09-22,000900.XSHE,-653.2597646078326,-664.9923099801892
42,2006-09-22,600010.XSHG,-554.2314455702565,-565.9811522163459
43,2006-09-25,600005.XSHG,-1120.8071057026923,-1132.4314765418374
44,2006-09-25,600971.XSHG,-644.5858700040936,-656.3296106642636
45,2006-09-25,600886.XSHG,-1002.4639960330195,-1014.1746366212769
46,2006-09-25,600231.XSHG,-540.9682694288081,-552.7613777023561
47,2006-09-26,600317.XSHG,-555.9336305996496,-567.7145893628787
48,2006-09-26,600019.XSHG,-1155.622645168707,-1167.356659719651
49,2006-09-26,600301.XSHG,-551.6076005917367,-563.2592503703899
50,2006-09-27,000709.XSHE,-1086.5576959447192,-1098.1455141961767
51,2006-09-27,000916.XSHE,-718.4277956329886,-730.1768532754173
52,2006-09-29,000916.XSHE,55.738218164688085,44.08893056826906
53,2006-09-29,600066.XSHG,-254.53812998419195,-266.50990669778184
54,2006-09-29,600301.XSHG,-258.1990988511095,-269.86969811917976
55,2006-10-09,000088.XSHE,-233.31253829065557,-245.19524730603285
56,2006-10-13,000933.XSHE,-462.4397664919899,-474.34490187586505
57,2006-10-16,600780.XSHG,-214.21008226324705,-226.21441527327946
58,2006-10-17,600096.XSHG,-655.8467567696974,-667.7248702534152
59,2006-10-18,000088.XSHE,-269.3030693848461,-281.3347019001321
60,2006-10-18,600317.XSHG,314.2204749296909,302.43962420040396
61,2006-10-20,600780.XSHG,-324.31700458462217,-336.41186674226464
62,2006-10-23,600317.XSHG,-686.208600638916,-698.1976451900788
63,2006-10-24,600096.XSHG,-737.371183744003,-749.3401927985357
64,2006-10-24,000959.XSHE,-106.27465790563431,-118.15616465948449
65,2006-10-24,000916.XSHE,-448.36894002062695,-460.11620624916736
66,2006-10-24,600359.XSHG,-1496.1463570603496,-1507.6712177865538
67,2006-10-24,000027.XSHE,-1301.7890137797895,-1313.6604544331828
68,2006-10-24,600301.XSHG,-867.9708462788684,-879.5669367851541
69,2006-10-26,600500.XSHG,116.16535850093676,104.25101691359555
70,2006-10-27,600301.XSHG,-668.2165256956017,-680.1285989603354
71,2006-10-30,600096.XSHG,-530.9027815727694,-542.8480941581568
72,2006-10-30,600780.XSHG,-872.6579694414312,-884.5584384913695
73,2006-10-30,000916.XSHE,-740.353536992288,-752.2333637474104
74,2006-10-30,600359.XSHG,-1354.0723075042908,-1365.8293905053108
75,2006-11-02,600359.XSHG,-537.584115049948,-549.7335160500769
76,2006-11-08,600056.XSHG,-1534.9122216474377,-1546.3162928772097
77,2006-11-09,600510.XSHG,-722.5799275376486,-734.1687332326333
78,2006-11-13,600056.XSHG,-1106.538408583653,-1119.1964823788937
79,2006-11-13,600510.XSHG,-1214.509335500452,-1227.1022791729222
80,2006-11-13,600301.XSHG,-182.90150893098505,-195.11932972757484
81,2006-11-14,600317.XSHG,-962.6917946086368,-974.5946146947979
82,2006-11-14,000959.XSHE,-420.5558553328981,-432.5416972098857
83,2006-11-14,600780.XSHG,-782.3460286416632,-794.4514560651243
84,2006-11-14,600598.XSHG,-663.2110495015587,-675.0301685205707
85,2006-11-14,000916.XSHE,-292.01292534870333,-304.21906562827917
86,2006-11-14,600066.XSHG,-72.8163757753897,-84.7353762558813
87,2006-11-14,600153.XSHG,1101.3682737966315,1089.197280269374
88,2006-11-14,600479.XSHG,2470.323496994765,2457.8497511571304
89,2006-11-16,600500.XSHG,806.1803219318218,793.9912942591851
90,2006-11-17,600780.XSHG,-680.6070754985088,-692.9316423115523
91,2006-11-17,600056.XSHG,-1085.682188840108,-1097.6518349720702
92,2006-11-17,000916.XSHE,-176.99841233158003,-189.42370087725683
93,2006-11-17,600153.XSHG,-343.64832399732734,-356.06090146011087
94,2006-11-17,600510.XSHG,-1204.0206147070237,-1215.93169400556
95,2006-11-21,600598.XSHG,-140.6944275355019,-152.97705105935145
96,2006-11-21,600479.XSHG,-126.87516556493611,-139.03657310155333
97,2006-12-07,600301.XSHG,-819.0757128810222,-831.9785644051127
98,2006-12-11,000912.XSHE,-1793.6137071651115,-1806.4361370716535
99,2006-12-13,000912.XSHE,-213.88888888889468,-226.88166666667246
100,2006-12-20,600359.XSHG,-1050.375133976421,-1063.3577706323695
101,2006-12-22,600359.XSHG,-736.4465915190584,-749.3238862050488
102,2006-12-27,600359.XSHG,-902.9810298102977,-915.7821138211378
103,2006-12-29,600301.XSHG,-47.968673519333294,-60.92980910425743
104,2007-01-15,600359.XSHG,-591.9824272377783,-604.9952773201506
105,2007-03-15,600066.XSHG,23935.704118818558,23918.656869416824
106,2007-03-19,600019.XSHG,30821.07319322492,30803.049173813677
107,2007-03-21,600019.XSHG,-418.5053380782911,-431.5627046263338
108,2007-05-31,000959.XSHE,41747.543893608796,41726.73369660193
109,2007-05-31,600056.XSHG,28134.144094343104,28115.472268288195
110,2007-05-31,600510.XSHG,32203.45074291505,32184.000611963424
111,2007-05-31,600231.XSHG,49241.7505675887,49220.035861878285
112,2007-05-31,600301.XSHG,36062.46949731577,36042.15207418253
113,2007-05-31,000531.XSHE,26372.491907751988,26355.37446955555
114,2007-05-31,600005.XSHG,85190.89251707032,85161.96446463672
115,2007-05-31,600780.XSHG,54214.224828732105,54190.565854554494
116,2007-05-31,000900.XSHE,29873.98007821832,29856.115408272493
117,2007-05-31,600022.XSHG,69315.25507018171,69289.5021452375
118,2007-05-31,600581.XSHG,44838.28877596551,44817.494078959644
119,2007-05-31,600153.XSHG,56026.56079509743,56002.8252530264
120,2007-05-31,600359.XSHG,21161.425576519916,21143.962264150945
121,2007-05-31,600010.XSHG,49889.911011041346,49868.005107312376
122,2007-05-31,600500.XSHG,44148.485052581156,44127.25346530028
123,2007-05-31,000959.XSHE,-1477.8302948458247,-1490.5837497186583
124,2007-05-31,600359.XSHG,390.74960127591805,377.5214247740573
125,2007-06-20,600359.XSHG,25.580788305924802,12.63179326546539
126,2007-06-22,600005.XSHG,518.7472430524914,505.4327304808108
127,2007-06-22,600581.XSHG,1306.6666666666654,1293.3254345991547
128,2007-06-22,600010.XSHG,-225.39839001150085,-238.4586167241672
129,2007-06-25,000531.XSHE,-945.7604376322431,-958.8382308922937
130,2007-06-25,600056.XSHG,-2711.6768123962365,-2724.334919756502
131,2007-06-25,000900.XSHE,1124.6026207645218,1111.2745599751909
132,2007-06-25,000916.XSHE,39038.310994806336,39018.02056568745
133,2007-06-25,600019.XSHG,8160.935672514622,8146.181801169592
134,2007-06-25,600510.XSHG,-4559.542656112577,-4572.431767810026
135,2007-06-25,600231.XSHG,-374.6454556665461,-387.69036872610957
136,2007-06-25,600317.XSHG,25397.817035715303,25379.890084244555
137,2007-06-25,600598.XSHG,32773.66800882379,32754.307334822548
138,2007-06-25,600500.XSHG,876.7354517449427,863.5778030974345
139,2007-06-27,600780.XSHG,846.4946572843342,833.2586916862106
140,2007-06-29,000912.XSHE,31834.02489626556,31814.560442600276
141,2007-06-29,600500.XSHG,-3869.3301997649824,-3881.765797101449
142,2007-07-02,600317.XSHG,-2354.104846686453,-2366.70623145401
143,2007-07-02,000088.XSHE,34461.54130142913,34442.6181134476
144,2007-07-02,600428.XSHG,64471.865506214184,64447.09012132343
145,2007-07-03,600096.XSHG,46681.296439800615,46659.67142897124
146,2007-07-05,600428.XSHG,-1555.8145989453233,-1568.6049181237856
147,2007-07-05,600886.XSHG,51176.4271846482,51154.294560688926
148,2007-07-05,600019.XSHG,-1674.7709654686378,-1687.6062720225489
149,2007-07-05,600301.XSHG,3251.391672233352,3237.665998663991
150,2007-07-06,000709.XSHE,75916.08087213962,75889.1796493309
151,2007-07-06,600022.XSHG,4.362981710807632e-12,-13.263157894732478
152,2007-07-06,600153.XSHG,2790.378006872857,2776.616151202754
153,2007-07-11,000709.XSHE,-876.190476190478,-889.1752380952398
154,2007-07-17,600971.XSHG,52334.649080255585,52312.45175690604
155,2007-07-19,600971.XSHG,-394.81839593405147,-407.7332093715127
156,2007-07-19,000709.XSHE,-554.7785547785604,-567.6820512820569
157,2007-07-25,600301.XSHG,-323.8095238095271,-336.73523809524136
158,2007-08-02,000088.XSHE,-1066.7274200080997,-1079.5668489266902
159,2007-08-02,600005.XSHG,5550.394085234009,5536.266555067307
160,2007-08-02,000933.XSHE,103524.23418988871,103491.41767030822
161,2007-08-02,600971.XSHG,3500.4195133644985,3486.6692077190473
162,2007-08-02,000709.XSHE,3978.162285915555,3964.0290230264604
163,2007-08-02,600096.XSHG,3597.384169288669,3583.566586464312
164,2007-08-02,000959.XSHE,-2118.0926916221047,-2130.753208556151
165,2007-08-02,600598.XSHG,585.424133811233,572.1868578255699
166,2007-08-02,600056.XSHG,2207.912009934362,2194.309881142451
167,2007-08-02,000900.XSHE,1519.5412064570928,1506.1123477768322
168,2007-08-02,600022.XSHG,996.9895152081427,983.5321914253129
169,2007-08-02,600066.XSHG,22368.293889907727,22350.73074258435
170,2007-08-02,600428.XSHG,1103.4302173343801,1090.1428646242466
171,2007-08-02,600886.XSHG,-1292.82275433929,-1305.740738629167
172,2007-08-02,600581.XSHG,-3705.2134101314464,-3718.1469206911866
173,2007-08-02,600153.XSHG,7373.318445259743,7358.541585579837
174,2007-08-02,600019.XSHG,2578.5067486758912,2564.703365795317
175,2007-08-02,000027.XSHE,81264.07235469199,81235.47631055467
176,2007-08-02,600479.XSHG,58646.95840033866,58622.412879446725
177,2007-08-02,000912.XSHE,332.78267254038593,319.68182819383674
178,2007-08-02,600231.XSHG,667.8416167312911,654.7427094348512
179,2007-08-02,600500.XSHG,-631.8874560375168,-644.962547870264
180,2007-08-02,600301.XSHG,3220.1329534662877,3206.3478062678073
181,2007-08-06,600512.XSHG,-1792.385670340725,-1821.519532338297
182,2007-08-08,600493.XSHG,-2235.2701201218674,-2264.617901934291
183,2007-08-08,600979.XSHG,-2664.6302848075784,-2694.093482528165
184,2007-08-09,000429.XSHE,-1646.8128504649405,-1676.5394369382352
185,2007-08-09,000021.XSHE,-4301.667543564041,-4330.370166212987
186,2007-08-13,000912.XSHE,-2268.187343009965,-2299.3587176381875
187,2007-08-13,002110.XSHE,-385.4494029475886,-414.99409968352063
188,2007-08-13,000731.XSHE,-2474.554861207227,-2505.4171002074927
189,2007-08-13,600512.XSHG,-8471.030575448052,-8499.48969628724
190,2007-08-14,600626.XSHG,-2305.054654854834,-2334.3019802362496
191,2007-08-15,600051.XSHG,-9923.039641278949,-9951.462513423427
192,2007-08-16,000911.XSHE,-7055.422332671098,-7083.587578623121
193,2007-08-16,600321.XSHG,-2186.0640170407264,-2215.5321599904355
194,2007-08-16,000731.XSHE,-1634.392487383411,-1663.7310522278292
195,2007-08-16,600512.XSHG,-2385.066921079758,-2414.177290500726
196,2007-08-28,600051.XSHG,-4593.9912013828425,-4623.211769660729
197,2007-09-12,600051.XSHG,-7285.44499124159,-7315.45656412898
198,2007-09-12,600388.XSHG,-1787.0716169741859,-1818.226232163436
199,2007-09-12,002017.XSHE,-1349.6012995371905,-1378.7269809157742
200,2007-09-12,000021.XSHE,-3087.326562009817,-3116.320290360296
201,2007-09-12,000852.XSHE,-6732.083868902901,-6761.731251349987
202,2007-09-19,600051.XSHG,-1499.4223258064994,-1530.4795913138453
203,2007-09-19,000852.XSHE,-1187.9643748750061,-1218.945974819327
204,2007-09-24,600388.XSHG,-837.4668058281122,-868.776100554572
205,2007-09-24,002017.XSHE,-1156.7245457817708,-1187.3083427722408
206,2007-09-26,600388.XSHG,-1537.69501939869,-1568.8274293299005
207,2007-10-11,600388.XSHG,-3059.9449322613887,-3091.1097428381536
208,2007-10-11,000852.XSHE,25.259505374989576,-6.324980145892457
209,2007-10-12,600035.XSHG,5207.900252805952,5177.722206807693
210,2007-10-15,600321.XSHG,594.2720023308154,564.788187388509
211,2007-10-15,600033.XSHG,-1438.699303765433,-1467.9130432128359
212,2007-10-15,600979.XSHG,-1839.011862607462,-1868.1499838972204
213,2007-10-15,600626.XSHG,2184.1906670493686,2154.166446110775
214,2007-10-15,000731.XSHE,-42.98551833820946,-73.41312453332452
215,2007-10-15,000852.XSHE,-3564.938342881995,-3595.582505185926
216,2007-10-16,002043.XSHE,3423.5353092546857,3393.6863607771215
217,2007-10-16,600012.XSHG,2386.682970340888,2355.9424936828973
218,2007-10-16,600493.XSHG,1263.657117475097,1233.608681386926
219,2007-10-16,600452.XSHG,8089.683196044008,8057.4993753289355
220,2007-10-18,600321.XSHG,-2087.747583025926,-2118.4251916282715
221,2007-10-18,002043.XSHE,-2043.1613493745942,-2074.023839230937
222,2007-10-18,600388.XSHG,-4001.3616967074045,-4032.144003168554
223,2007-10-18,600626.XSHG,-1578.2854561031888,-1609.3269489844754
224,2007-10-19,000429.XSHE,4132.241422806299,4101.275438644144
225,2007-10-19,600282.XSHG,15119.44094380348,15085.021869312794
226,2007-10-19,002110.XSHE,3600.022242681396,3569.695655309048
227,2007-10-19,600512.XSHG,4849.062636556571,4818.6961689806285
228,2007-10-22,600033.XSHG,-3869.1762305132297,-3900.039920328802
229,2007-10-22,600493.XSHG,880.0581814391096,848.4708624037645
230,2007-10-23,600231.XSHG,15403.028852927515,15368.282485515098
231,2007-10-25,000912.XSHE,9760.17060658501,9728.870474941163
232,2007-10-25,002017.XSHE,-7036.890885381867,-7068.241667127329
233,2007-10-25,600512.XSHG,-5111.263836182208,-5142.022151693435
234,2007-10-26,000911.XSHE,10714.731444827905,10683.74269488747
235,2007-10-26,002043.XSHE,-11488.174699417565,-11517.092510092662
236,2007-10-26,600012.XSHG,-8313.508767916386,-8343.039287793408
237,2007-10-26,600351.XSHG,4225.638239789538,4193.086254176814
238,2007-10-26,000155.XSHE,11714.041451760959,11681.868231015002
239,2007-10-26,002110.XSHE,-600.5346930503683,-630.9402265092726
240,2007-10-26,600598.XSHG,11646.035992820995,11612.08027155213
241,2007-10-26,000012.XSHE,15440.748863107789,15406.045095726939
242,2007-10-26,000731.XSHE,-6002.307695071272,-6032.540527745099
243,2007-10-26,000021.XSHE,1898.3502259915817,1866.4230421629134
244,2007-10-26,600005.XSHG,19533.443129219708,19497.448046029636
245,2007-10-30,000155.XSHE,0.0,-31.034619287075657
246,2007-11-02,600598.XSHG,-3703.1061817012046,-3733.99887428821
247,2007-11-02,000012.XSHE,-7907.240339796937,-7937.48416131188
248,2007-11-02,600019.XSHG,25371.0523933278,25334.532785737865
249,2007-11-02,000021.XSHE,-2244.9391443420727,-2275.8833055098526
250,2007-11-02,600005.XSHG,-5191.092994105442,-5221.816262134247
251,2007-11-05,000911.XSHE,-3973.419346744911,-4004.5673693833787
252,2007-11-05,600351.XSHG,-3032.4478541107374,-3063.854178913311
253,2007-11-05,002110.XSHE,-4265.017441559215,-4295.5586751515975
254,2007-11-05,000731.XSHE,-4280.61669383855,-4310.899236846308
255,2007-11-05,000898.XSHE,23670.377800258324,23633.74158664583
256,2007-11-09,000911.XSHE,-5227.119621916515,-5257.108018309218
257,2007-11-09,600351.XSHG,-5639.031365985063,-5668.7355593777165
258,2007-11-09,000155.XSHE,-8084.399608929433,-8114.053874728996
259,2007-11-09,000731.XSHE,-1495.565126033876,-1525.9064035282881
260,2007-11-22,600033.XSHG,-3346.9312529031386,-3376.4549960689915
261,2007-11-23,600351.XSHG,-2526.1392192684293,-2555.8854801673224
262,2007-11-23,600627.XSHG,91214.84118570245,91167.01642014646
263,2007-12-13,600979.XSHG,169.73510793113985,139.73725652277398
264,2007-12-13,000898.XSHE,892.121291166186,862.5550190826441
265,2007-12-14,600051.XSHG,-500.0639098202885,-530.0981830822778
266,2007-12-14,000429.XSHE,-3070.6978218145155,-3100.5500697111247
267,2007-12-14,002043.XSHE,0.0,-30.55211616380446
268,2007-12-14,600626.XSHG,-3123.2330147009384,-3152.9467595510223
269,2007-12-14,000731.XSHE,-2420.7360988260607,-2450.3811724304037
270,2007-12-14,600005.XSHG,-5262.578201895205,-5291.3295547127345
271,2007-12-14,600452.XSHG,-4030.1593322489575,-4059.664078965299
272,2007-12-18,600512.XSHG,-361.56950540913624,-391.4471988727776
273,2008-01-08,600627.XSHG,-136.49651750982588,-167.7990688753291
274,2008-01-18,000898.XSHE,-4883.507011305223,-4913.122394054242
275,2008-01-22,600019.XSHG,-6586.229435307661,-6616.414459702699
276,2008-01-23,600035.XSHG,-798.7188033640522,-828.4577668093068
277,2008-01-23,600321.XSHG,-395.62661331576277,-425.8261114655327
278,2008-01-23,600012.XSHG,-4966.358232928807,-4995.546058784502
279,2008-01-23,600388.XSHG,-363.7929433698653,-393.68459688342233
280,2008-01-23,000012.XSHE,-1994.4068189960035,-2025.1435589254622
281,2008-01-23,600626.XSHG,-4525.627050550319,-4555.038039185007
282,2008-01-23,600627.XSHG,-8753.726344299943,-8783.427279602129
283,2008-01-23,000852.XSHE,-5088.55869619869,-5118.956063917215
284,2008-01-23,600452.XSHG,-6849.147450750226,-6878.220548287441
285,2008-01-28,600035.XSHG,-1355.1058760806848,-1386.110698525411
286,2008-01-29,000429.XSHE,-788.5134435185569,-818.6725057062546
287,2008-01-29,002043.XSHE,-1698.807410990559,-1728.201927101941
288,2008-01-29,600282.XSHG,-2880.282531458581,-2910.259266518421
289,2008-01-29,600351.XSHG,14775.330526983305,14742.193770082686
290,2008-01-29,002110.XSHE,2532.718274046754,2502.4522906718953
291,2008-01-29,600388.XSHG,-5249.7862068343475,-5280.588885005234
292,2008-01-29,000012.XSHE,-3900.9406066684155,-3931.9892438952265
293,2008-01-29,600979.XSHG,-909.7463975375385,-939.8817469559691
294,2008-01-29,600626.XSHG,-4727.280306476523,-4758.331825637675
295,2008-01-29,600627.XSHG,-3810.1280343462186,-3840.6375836437055
296,2008-01-29,000852.XSHE,-6357.324512357281,-6386.811196184374
297,2008-01-31,000429.XSHE,-2797.566128557391,-2828.442254955561
298,2008-02-01,002043.XSHE,-2159.3402213381532,-2189.830105263448
299,2008-02-01,600351.XSHG,-1317.8728992444298,-1348.8824485636512
300,2008-02-01,600388.XSHG,-3544.135007396728,-3574.4728030600436
301,2008-02-01,600626.XSHG,-4042.5598206701916,-4073.1940800372204
302,2008-02-04,600321.XSHG,-1348.601067075096,-1379.9495163955573
303,2008-02-04,600033.XSHG,2065.1492779997866,2034.4111613777688
304,2008-02-04,000155.XSHE,7067.078325997873,7035.7004982304425
305,2008-02-04,002110.XSHE,-2741.369984911544,-2772.0379562266194
306,2008-02-04,600979.XSHG,-5959.322910039757,-5990.16382498562
307,2008-02-04,600512.XSHG,-973.4063422104808,-1003.9713013558899
308,2008-02-04,000021.XSHE,-3669.7396453616516,-3700.474490188664
309,2008-02-13,600979.XSHG,394.2855475149645,363.70025432916015
310,2008-02-14,600033.XSHG,-1244.739535882453,-1274.7825693205118
311,2008-02-18,600033.XSHG,0.0,-30.783281906284945
312,2008-02-21,000429.XSHE,-1796.2360868048247,-1827.1313474978679
313,2008-02-25,600035.XSHG,-3162.631005810812,-3193.624789667758
314,2008-02-25,600033.XSHG,-1204.8610600946877,-1235.7824092582243
315,2008-02-25,000012.XSHE,-2352.3282590576323,-2383.3349085061323
316,2008-02-25,600627.XSHG,-3894.834998361791,-3924.48820337219
317,2008-02-26,002043.XSHE,2726.157041357533,2694.9949693309386
318,2008-02-26,600351.XSHG,-347.81349663625554,-378.88272770850887
319,2008-02-26,600388.XSHG,895.932958454534,865.0146010688993
320,2008-02-26,600512.XSHG,2048.6086949727573,2017.5470367599964
321,2008-02-26,000021.XSHE,1920.6565895182225,1889.8781950356881
322,2008-02-26,000852.XSHE,-2146.240326883529,-2176.684130755947
323,2008-02-27,600452.XSHG,-5682.754874199725,-5713.033757862769
324,2008-03-05,600019.XSHG,-5017.041990636251,-5047.216310586564
325,2008-03-05,600627.XSHG,-2521.7525013389522,-2552.794265929434
326,2008-03-05,600005.XSHG,5350.854566046892,5319.078722008521
327,2008-03-10,600035.XSHG,-2707.757263843278,-2738.3615252107165
328,2008-03-10,000012.XSHE,-1529.41814228515,-1560.436433733062
329,2008-03-11,600051.XSHG,13233.967126678715,13200.966958405194
330,2008-03-11,002043.XSHE,-1351.6012919184018,-1382.4593891062007
331,2008-03-11,600282.XSHG,-1.0580936769237597e-11,-30.45577808532911
332,2008-03-11,002110.XSHE,-296.3626566025385,-326.8880102325998
333,2008-03-11,002017.XSHE,18767.505890316537,18734.179722479832
334,2008-03-11,600512.XSHG,-761.6647041154624,-792.7757777989477
335,2008-03-11,000021.XSHE,-941.8138753663826,-973.0297730354704
336,2008-03-11,600452.XSHG,-3711.4988771041753,-3741.913105740337
337,2008-03-13,600051.XSHG,-5554.226516766003,-5585.106525131701
338,2008-03-13,600351.XSHG,-5039.110898199278,-5070.051642600557
339,2008-03-13,600512.XSHG,-3923.9716564786168,-3954.774833981974
340,2008-03-14,600033.XSHG,-3206.981247188236,-3237.829352518332
341,2008-03-14,600979.XSHG,5596.016714358568,5563.876359774888
342,2008-03-14,600626.XSHG,878.3463089306705,847.4908531104929
343,2008-03-14,000731.XSHE,22365.26677068159,22330.357532206643
344,2008-03-18,600321.XSHG,-3855.0950481260875,-3884.4343504397207
345,2008-03-18,600598.XSHG,21811.72867823271,21776.777910875193
346,2008-03-18,600388.XSHG,-3778.6021884155016,-3809.2960646537076
347,2008-03-18,600979.XSHG,-5482.367746546072,-5511.476016053206
348,2008-03-18,000852.XSHE,-1897.4978151686419,-1928.4283946622327
349,2008-03-19,600493.XSHG,4431.748640782066,4399.662780622804
350,2008-03-19,600231.XSHG,-8303.464847753226,-8332.294834842898
351,2008-03-25,600033.XSHG,-5431.180034803057,-5459.930324309178
352,2008-03-28,600351.XSHG,-8445.85835224004,-8474.428362121273
353,2008-03-28,600493.XSHG,-6575.4162728851525,-6603.802826063217
354,2008-03-28,600388.XSHG,-9451.369055052644,-9479.287335012046
355,2008-03-28,600979.XSHG,-7610.044115773535,-7638.538943211008
356,2008-04-01,000911.XSHE,18464.45129070723,18430.205548021517
357,2008-04-01,600351.XSHG,368.3777993120557,340.69279085606485
358,2008-04-01,600388.XSHG,50.52138515524357,22.229409468311594
359,2008-04-01,600626.XSHG,-4539.632589949915,-4568.216973134274
360,2008-04-02,600231.XSHG,-244.29589071607396,-272.24778235746055
361,2008-04-21,600231.XSHG,-1486.0878683508417,-1514.5663353040552
362,2008-05-08,600033.XSHG,-4142.149812121908,-4170.969428579425
363,2008-05-08,000898.XSHE,-5426.445061626943,-5454.771456074854
364,2008-05-08,600005.XSHG,-5235.623353462709,-5263.8683693001585
365,2008-05-12,600033.XSHG,-2665.1007945434317,-2694.187754430047
366,2008-05-14,000012.XSHE,-1147.2990324918358,-1176.7394658585006
367,2008-05-14,002017.XSHE,-1398.6682974975774,-1426.7382987117196
368,2008-05-16,002017.XSHE,-2251.3592965905164,-2280.888753410913
369,2008-05-19,600321.XSHG,-5286.234792710082,-5315.077811297806
370,2008-05-19,600282.XSHG,-3747.7831361640574,-3776.860092599699
371,2008-05-19,000012.XSHE,-2648.563035174307,-2677.6884366507343
372,2008-05-21,000911.XSHE,-5950.50237154849,-5978.774041773704
373,2008-05-21,600033.XSHG,-5709.972754293123,-5737.751527726829
374,2008-05-21,002043.XSHE,-2161.590765553864,-2190.345194908329
375,2008-05-21,600598.XSHG,-3118.456970070049,-3146.1024537209955
376,2008-05-21,600019.XSHG,-2865.0063549349825,-2893.46107714195
377,2008-05-21,600005.XSHG,-2398.912753174291,-2427.3958439303137
378,2008-05-23,600351.XSHG,-3286.8023969380497,-3315.5426708701943
379,2008-05-23,600019.XSHG,-909.8844928199729,-938.0259203479052
380,2008-05-23,600005.XSHG,-2157.1703086592624,-2185.0670725774835
381,2008-05-26,600598.XSHG,-535.8160636453955,-564.1847527530211
382,2008-05-26,000898.XSHE,-2397.118006705313,-2425.4827105219692
383,2008-05-26,600512.XSHG,-16205.721687243657,-16234.242532027823
384,2008-05-27,002043.XSHE,-5095.065954626662,-5122.270518905608
385,2008-05-28,600321.XSHG,-12378.681980531821,-12407.471258052257
386,2008-05-28,002017.XSHE,-4170.9020168279785,-4197.934517535832
387,2008-05-30,000911.XSHE,-1532.3302082668552,-1560.0266152360352
388,2008-05-30,600351.XSHG,-1367.4773762242967,-1394.7163617481517
389,2008-06-02,600321.XSHG,-3880.1608541503665,-3907.5723130877514
390,2008-06-04,600321.XSHG,-1850.2578642232643,-1877.658501139807
391,2008-06-04,600598.XSHG,-5764.840977565339,-5791.765366202649
392,2008-06-05,000012.XSHE,-5882.50781429981,-5910.662109764379
393,2008-06-05,000898.XSHE,-2658.072585527036,-2685.4579171379255
394,2008-06-11,002110.XSHE,-2297.7137350955472,-2326.2304513787512
395,2008-06-23,600231.XSHG,6108.939572453635,6075.821780608906
396,2008-06-25,000912.XSHE,-5497.25870284127,-5526.7793560387045
397,2008-06-25,000155.XSHE,-12821.48234758545,-12850.411738215691
398,2008-07-10,600598.XSHG,-146.9497229055449,-173.62844509904713
399,2008-07-11,000911.XSHE,-2983.4871715213767,-3009.7301586810727
400,2008-07-11,600388.XSHG,442.839004959807,416.2745691822845
