,datetime,value
295,2006-03-29,1000000.0
296,2006-03-30,1000000.0
297,2006-03-31,1000000.0
298,2006-04-03,1000000.0
299,2006-04-04,1000000.0
300,2006-04-05,1000000.0
301,2006-04-06,1000000.0
302,2006-04-07,1000000.0
303,2006-04-10,1000000.0
304,2006-04-11,1000000.0
305,2006-04-12,1000000.0
306,2006-04-13,1000000.0
307,2006-04-14,1000000.0
308,2006-04-17,1000000.0
309,2006-04-18,1000000.0
310,2006-04-19,1000000.0
311,2006-04-20,1000000.0
312,2006-04-21,1000000.0
313,2006-04-24,1000000.0
314,2006-04-25,1000000.0
315,2006-04-26,1000000.0
316,2006-04-27,1000000.0
317,2006-04-28,1000000.0
318,2006-05-08,1000000.0
319,2006-05-09,1000000.0
320,2006-05-10,1000000.0
321,2006-05-11,1000000.0
322,2006-05-12,1000000.0
323,2006-05-15,1000000.0
324,2006-05-16,1000000.0
325,2006-05-17,1000000.0
326,2006-05-18,1000000.0
327,2006-05-19,1000000.0
328,2006-05-22,1000000.0
329,2006-05-23,1000000.0
330,2006-05-24,1000000.0
331,2006-05-25,1000000.0
332,2006-05-26,1000000.0
333,2006-05-26,1000000.0
334,2006-05-26,1000000.0
335,2006-05-26,1000000.0
336,2006-05-26,1000000.0
337,2006-05-26,1000000.0
338,2006-05-26,1000000.0
339,2006-05-26,1000000.0
340,2006-05-26,1000000.0
341,2006-05-26,1000000.0
342,2006-05-26,1000000.0
343,2006-06-12,1000000.0
344,2006-06-13,1000000.0
345,2006-06-14,1000000.0
346,2006-06-14,1000000.0
347,2006-06-16,1000000.0
348,2006-06-19,1000000.0
349,2006-06-20,1000000.0
350,2006-06-21,1000000.0
351,2006-06-22,1000000.0
352,2006-06-23,1000000.0
353,2006-06-23,1000000.0
354,2006-06-27,1000000.0
355,2006-06-28,1000000.0
356,2006-06-29,1000000.0
357,2006-06-30,1000000.0
358,2006-07-03,1000000.0
359,2006-07-04,1000000.0
360,2006-07-05,1000000.0
361,2006-07-06,1000000.0
362,2006-07-07,1000000.0
363,2006-07-07,1000000.0
364,2006-07-07,1000000.0
365,2006-07-07,1000000.0
366,2006-07-07,1000000.0
367,2006-07-07,1000000.0
368,2006-07-07,1000000.0
369,2006-07-07,1000000.0
370,2006-07-19,1000000.0
371,2006-07-20,1000000.0
372,2006-07-21,1000000.0
373,2006-07-24,1000000.0
374,2006-07-25,1000000.0
375,2006-07-26,1000000.0
376,2006-07-27,1000000.0
377,2006-07-28,1000000.0
378,2006-07-31,1000000.0
379,2006-08-01,1000000.0
380,2006-08-02,999862.2533494207
381,2006-08-03,1000009.465997793
382,2006-08-04,991650.246515873
383,2006-08-07,991343.9577049428
384,2006-08-08,993680.6875551968
385,2006-08-09,993435.3538388294
386,2006-08-10,993748.0183487445
387,2006-08-11,993326.2145292916
388,2006-08-14,988032.9235673868
389,2006-08-15,989359.3118254563
390,2006-08-16,991173.6288471402
391,2006-08-17,988537.8559897558
392,2006-08-18,988926.5764097762
393,2006-08-21,988798.2979725465
394,2006-08-22,990065.977344169
395,2006-08-23,989337.6444210503
396,2006-08-24,989806.8154673473
397,2006-08-25,989693.7429038195
398,2006-08-28,993781.8286295335
399,2006-08-29,992938.0935637346
400,2006-08-30,994797.8882534497
401,2006-08-31,995439.2957161292
402,2006-09-01,991085.1611975904
403,2006-09-04,995482.1098475289
404,2006-09-05,993549.6863568602
405,2006-09-06,993663.254305334
406,2006-09-07,984042.5843864894
407,2006-09-08,984344.820839149
408,2006-09-11,985586.6042232632
409,2006-09-12,986195.5630368722
410,2006-09-13,982588.1341455984
411,2006-09-14,979218.9349891713
412,2006-09-15,983760.8158872044
413,2006-09-18,987377.688357134
414,2006-09-19,983061.9441040943
415,2006-09-20,980070.7112395526
416,2006-09-21,980301.5168697597
417,2006-09-22,975921.1395084581
418,2006-09-25,972764.1407789707
419,2006-09-26,974285.6575036219
420,2006-09-27,975418.8178819757
421,2006-09-28,976500.5528584181
422,2006-09-29,980807.0562951204
423,2006-10-09,990822.8275151202
424,2006-10-09,994114.293586285
425,2006-10-09,999801.9447644656
426,2006-10-09,1007501.4202448088
427,2006-10-13,1005743.3860487845
428,2006-10-16,1002796.6433394039
429,2006-10-17,998663.6306545399
430,2006-10-18,1009706.9409401214
431,2006-10-19,1008261.5142055635
432,2006-10-20,1002505.1101600539
433,2006-10-23,987184.2512649315
434,2006-10-24,1002324.7885434062
435,2006-10-25,1002186.8425925793
436,2006-10-26,1002658.8685927901
437,2006-10-27,998826.0092505954
438,2006-10-30,1018151.7330491492
439,2006-10-31,1027296.6656504117
440,2006-11-01,1044288.6082396872
441,2006-11-02,1055627.1881107346
442,2006-11-03,1056144.35795864
443,2006-11-06,1078699.8154789442
444,2006-11-07,1079315.672712448
445,2006-11-08,1058744.3729171336
446,2006-11-09,1069653.7949641992
447,2006-11-10,1039617.670097123
448,2006-11-13,1018033.8022601395
449,2006-11-14,1015565.2141441834
450,2006-11-15,1038390.6856785943
451,2006-11-16,1031759.1352603693
452,2006-11-17,1044185.8260008991
453,2006-11-20,1054796.1546310813
454,2006-11-21,1062343.8141779706
455,2006-11-22,1068010.7676557207
456,2006-11-23,1077815.1196727061
457,2006-11-24,1084120.0669203566
458,2006-11-27,1102178.5052773934
459,2006-11-28,1094419.6956975835
460,2006-11-29,1105144.4186546234
461,2006-11-30,1131532.1526028677
462,2006-12-01,1142821.8506619884
463,2006-12-04,1170080.3830784948
464,2006-12-05,1168848.5786259584
465,2006-12-06,1149652.6938485666
466,2006-12-07,1162456.9493129635
467,2006-12-08,1115925.441517498
468,2006-12-11,1157824.1196706833
469,2006-12-12,1167723.649661293
470,2006-12-13,1174055.080401013
471,2006-12-14,1198861.692325649
472,2006-12-15,1211585.4385489891
473,2006-12-18,1224006.1532500114
474,2006-12-19,1222722.592570873
475,2006-12-20,1229964.3192442127
476,2006-12-21,1206955.868867365
477,2006-12-22,1197742.738326431
478,2006-12-25,1219677.2456279933
479,2006-12-26,1228610.2104582964
480,2006-12-27,1243043.3941249882
481,2006-12-28,1227827.0481145142
482,2006-12-29,1257550.0989169255
483,2007-01-04,1294881.1379635339
484,2007-01-05,1349734.2127556007
485,2007-01-08,1395008.7697518754
486,2007-01-09,1441438.0311982865
487,2007-01-10,1482558.7825922123
488,2007-01-11,1469813.016277842
489,2007-01-12,1396577.3479550763
490,2007-01-15,1467800.3295228854
491,2007-01-16,1489707.393144322
492,2007-01-17,1509272.1605068843
493,2007-01-18,1509610.4214250073
494,2007-01-19,1549259.1273773673
495,2007-01-22,1614384.7897730505
496,2007-01-23,1643335.977467143
497,2007-01-24,1654550.6112419227
498,2007-01-25,1580386.0416949769
499,2007-01-26,1596851.1695009086
500,2007-01-29,1650813.6846726548
501,2007-01-30,1663459.5875337303
502,2007-01-31,1557388.2313501188
503,2007-02-01,1550498.901320229
504,2007-02-02,1488030.3036127314
505,2007-02-05,1494216.0967226448
506,2007-02-06,1519017.7415624873
507,2007-02-07,1557611.881043282
508,2007-02-08,1601841.3355108164
509,2007-02-09,1594450.0628699244
510,2007-02-12,1639376.3792300317
511,2007-02-13,1677864.898056154
512,2007-02-14,1716503.3793399052
513,2007-02-15,1765904.583390511
514,2007-02-16,1781858.063186648
515,2007-02-26,1868732.961884193
516,2007-02-27,1695353.2066173444
517,2007-02-28,1780449.7922085116
518,2007-03-01,1730646.4678887576
519,2007-03-02,1742779.4959013069
520,2007-03-05,1714945.639308224
521,2007-03-06,1726780.2091623459
522,2007-03-07,1768986.3824003886
523,2007-03-08,1796653.3683716673
524,2007-03-09,1802168.6273477655
525,2007-03-12,1825942.8535999954
526,2007-03-13,1857993.2517475977
527,2007-03-14,1830241.5904347403
528,2007-03-15,1856956.429344238
529,2007-03-16,1805507.4871408348
530,2007-03-19,1819796.9143114274
531,2007-03-20,1851295.504222721
532,2007-03-21,1864795.5713334628
533,2007-03-22,1883249.4500839456
534,2007-03-23,1903763.4449332312
535,2007-03-26,1951392.2813779388
536,2007-03-27,1962856.6256198464
537,2007-03-28,1974037.3865185159
538,2007-03-29,1914364.9160070235
539,2007-03-30,1922750.568698843
540,2007-04-02,1988558.858101414
541,2007-04-03,2017555.0817294626
542,2007-04-04,2027753.8694233387
543,2007-04-05,2067112.3520791465
544,2007-04-06,2101686.960499735
545,2007-04-09,2148688.0991797997
546,2007-04-10,2179525.7789340606
547,2007-04-11,2213469.101481496
548,2007-04-12,2247486.8324603527
549,2007-04-13,2228709.690158069
550,2007-04-16,2284420.0274477373
551,2007-04-17,2319520.6753180837
552,2007-04-18,2379010.7159573203
553,2007-04-19,2241995.191775193
554,2007-04-20,2352910.206234638
555,2007-04-23,2470278.3900463674
556,2007-04-24,2501357.235673879
557,2007-04-25,2480018.7481624754
558,2007-04-26,2492147.032549513
559,2007-04-26,2462836.584298443
560,2007-04-26,2487600.790075046
561,2007-05-08,2593796.471328731
562,2007-05-09,2602700.4293577382
563,2007-05-10,2674427.40246522
564,2007-05-11,2643794.352950844
565,2007-05-11,2646861.0867238385
566,2007-05-11,2573738.4002537336
567,2007-05-11,2626409.7238225243
568,2007-05-11,2675551.8494691877
569,2007-05-11,2687642.7706174366
570,2007-05-11,2750717.368028626
571,2007-05-11,2799859.893946129
572,2007-05-11,2859320.2107550343
573,2007-05-11,2815262.484628175
574,2007-05-25,2835762.3088997714
575,2007-05-28,2903593.7942201123
576,2007-05-29,2955450.969947695
577,2007-05-30,2670742.609365452
578,2007-05-31,2623585.1971260393
579,2007-05-31,2468358.5705226962
580,2007-05-31,2282728.9648936656
581,2007-05-31,2297486.446501441
582,2007-05-31,2321378.3399779955
583,2007-05-31,2377356.343644064
584,2007-05-31,2396236.169421739
585,2007-05-31,2450811.662360885
586,2007-05-31,2508588.199119323
587,2007-05-31,2529436.9945009626
588,2007-05-31,2514503.6937315115
589,2007-05-31,2506653.2824571044
590,2007-05-31,2543473.2109382763
591,2007-05-31,2553635.5505874176
592,2007-06-20,2515470.235323821
593,2007-06-21,2522824.0126640927
594,2007-06-22,2452035.7392694303
595,2007-06-25,2393614.851474982
596,2007-06-25,2402303.1539355833
597,2007-06-27,2437876.5703428485
598,2007-06-28,2376776.8832361316
599,2007-06-29,2343416.837148924
600,2007-07-02,2343773.8078794563
601,2007-07-03,2359923.8020122945
602,2007-07-04,2348232.2500512786
603,2007-07-05,2310001.648501849
604,2007-07-06,2324326.848732151
605,2007-07-09,2341368.1937539116
606,2007-07-10,2324756.8709727335
607,2007-07-11,2330006.2746411036
608,2007-07-12,2335320.409150258
609,2007-07-13,2338217.124964808
610,2007-07-16,2319497.6415339536
611,2007-07-17,2320198.0854075584
612,2007-07-18,2323375.7334905453
613,2007-07-19,2318431.986469903
614,2007-07-19,2331433.924593377
615,2007-07-23,2355703.2493424565
616,2007-07-24,2350571.7400686955
617,2007-07-25,2373823.27705898
618,2007-07-26,2390176.6631795242
619,2007-07-27,2415016.385434782
620,2007-07-30,2440705.045766051
621,2007-07-31,2450269.2238893155
622,2007-08-01,2399781.885651058
623,2007-08-02,2430353.4513094435
624,2007-08-03,2445997.669538183
625,2007-08-06,2496051.6341360863
626,2007-08-07,2502574.5330064534
627,2007-08-08,2473799.457112947
628,2007-08-09,2490105.899055668
629,2007-08-10,2454234.9696106506
630,2007-08-13,2450313.028048292
631,2007-08-14,2465615.2337653413
632,2007-08-15,2455572.769844716
633,2007-08-16,2449721.254052607
634,2007-08-17,2423735.5044866675
635,2007-08-20,2529595.4077311256
636,2007-08-21,2555147.5128921377
637,2007-08-22,2576188.4964484693
638,2007-08-23,2590747.8899255334
639,2007-08-24,2618507.530426009
640,2007-08-27,2644865.272681287
641,2007-08-28,2634712.2723343233
642,2007-08-29,2606190.2676425595
643,2007-08-30,2699285.1971917655
644,2007-08-31,2725556.223562425
645,2007-09-03,2810355.7054488473
646,2007-09-04,2791104.2438784176
647,2007-09-05,2831381.656365989
648,2007-09-06,2884398.296512479
649,2007-09-07,2812123.4316976266
650,2007-09-10,2856370.5696641644
651,2007-09-11,2693194.0384858176
652,2007-09-12,2733321.4556658342
653,2007-09-13,2776616.216083308
654,2007-09-14,2835038.324870407
655,2007-09-17,2920027.328407355
656,2007-09-18,2946862.5587658733
657,2007-09-19,2884698.3573697396
658,2007-09-20,2908968.4877647106
659,2007-09-21,2853899.5870009856
660,2007-09-24,2850509.984070492
661,2007-09-25,2790516.2146217013
662,2007-09-26,2751489.295701172
663,2007-09-27,2785442.2886364977
664,2007-09-28,2840992.111515724
665,2007-10-08,2824560.092643378
666,2007-10-09,2845263.917275033
667,2007-10-10,2847281.460715845
668,2007-10-11,2816070.9936538404
669,2007-10-12,2792956.926740685
670,2007-10-15,2856223.541454852
671,2007-10-16,2865305.033997083
672,2007-10-17,2881493.9971615076
673,2007-10-18,2849931.542011917
674,2007-10-19,2811935.120481206
675,2007-10-22,2768213.290370107
676,2007-10-23,2791464.5704254396
677,2007-10-24,2740539.878001963
678,2007-10-25,2624145.3284623856
679,2007-10-26,2613895.472265172
680,2007-10-29,2633428.6154570086
681,2007-10-30,2636385.7046750723
682,2007-10-31,2644055.9134927765
683,2007-11-01,2599543.4515880723
684,2007-11-02,2556460.874590793
685,2007-11-05,2558743.5752227963
686,2007-11-06,2546939.6202339903
687,2007-11-07,2535227.7755221557
688,2007-11-08,2517279.0215069028
689,2007-11-09,2508813.6649891613
690,2007-11-12,2498387.8876066385
691,2007-11-13,2497480.6480629826
692,2007-11-14,2506707.3791202027
693,2007-11-15,2505017.255239174
694,2007-11-16,2505751.105770812
695,2007-11-19,2505783.7393851676
696,2007-11-20,2510651.953397266
697,2007-11-21,2503981.2720655976
698,2007-11-22,2487496.0922969235
699,2007-11-23,2488206.7033287855
700,2007-11-26,2488023.750194822
701,2007-11-27,2490585.034113382
702,2007-11-28,2490705.0123283085
703,2007-11-29,2491053.104239283
704,2007-11-30,2493891.3301121728
705,2007-12-03,2493691.0534283277
706,2007-12-04,2494913.711993806
707,2007-12-05,2495388.710916403
708,2007-12-06,2497034.3418525825
709,2007-12-07,2507089.5772260325
710,2007-12-10,2524960.379440448
711,2007-12-11,2529053.108174187
712,2007-12-12,2544141.7348435847
713,2007-12-13,2494803.85951773
714,2007-12-14,2520755.6431768993
715,2007-12-17,2536910.5856137034
716,2007-12-18,2523033.0912841577
717,2007-12-18,2546065.9638442863
718,2007-12-20,2565711.8515403764
719,2007-12-21,2597017.9116173703
720,2007-12-24,2613779.835832018
721,2007-12-25,2647720.0651889006
722,2007-12-26,2683999.86486753
723,2007-12-27,2686802.0186741333
724,2007-12-28,2685525.8117453796
725,2008-01-02,2776805.715421458
726,2008-01-03,2846747.919023125
727,2008-01-04,2863398.1958068646
728,2008-01-07,2912265.618482937
729,2008-01-08,2827222.038159635
730,2008-01-09,2921735.8558516246
731,2008-01-10,2924038.4627528824
732,2008-01-11,2902146.193511403
733,2008-01-14,2978160.7227646797
734,2008-01-15,2985222.80878263
735,2008-01-16,2958676.866187395
736,2008-01-17,2892580.359188626
737,2008-01-18,2914326.2102092844
738,2008-01-21,2810674.749250631
739,2008-01-22,2601495.125123415
740,2008-01-23,2692525.117572281
741,2008-01-24,2754568.921808871
742,2008-01-25,2728821.3232969223
743,2008-01-28,2550169.5528941345
744,2008-01-29,2584265.1095601
745,2008-01-30,2598406.066343587
746,2008-01-31,2532704.7305145375
747,2008-02-01,2494300.229459639
748,2008-02-04,2574121.3602048946
749,2008-02-05,2584179.7295041056
750,2008-02-13,2563642.1844864646
751,2008-02-14,2600169.382429233
752,2008-02-15,2607584.0489860955
753,2008-02-18,2690864.4967696136
754,2008-02-19,2727169.1796651753
755,2008-02-20,2702311.2160960175
756,2008-02-21,2733069.66963474
757,2008-02-22,2676899.4782057027
758,2008-02-25,2613659.5160143226
759,2008-02-26,2609173.2547187023
760,2008-02-27,2646253.2811078415
761,2008-02-28,2673220.5878223763
762,2008-02-29,2690232.4429561617
763,2008-03-03,2756351.4009274044
764,2008-03-04,2751597.7359327865
765,2008-03-05,2758864.0555284396
766,2008-03-06,2746535.8300297544
767,2008-03-07,2688948.2412493164
768,2008-03-10,2627070.8218964343
769,2008-03-11,2637983.8305610367
770,2008-03-12,2588725.104752371
771,2008-03-13,2555434.1766499225
772,2008-03-14,2553266.236677592
773,2008-03-17,2502977.829725448
774,2008-03-18,2471124.921041612
775,2008-03-19,2475531.6925895615
776,2008-03-20,2484046.14753439
777,2008-03-21,2493572.772322173
778,2008-03-24,2491461.8002055166
779,2008-03-25,2504762.864595661
780,2008-03-26,2489894.913857
781,2008-03-27,2454055.8871174315
782,2008-03-28,2451129.2031148504
783,2008-03-31,2430197.653978344
784,2008-04-01,2422271.6971185342
785,2008-04-02,2423074.758460859
786,2008-04-03,2422271.5932778716
787,2008-04-07,2420997.6071255472
788,2008-04-08,2421954.3943284857
789,2008-04-09,2419705.239016791
790,2008-04-10,2423643.4182795454
791,2008-04-11,2423597.978147242
792,2008-04-14,2425190.460837648
793,2008-04-15,2424797.235799185
794,2008-04-16,2422685.2089646864
795,2008-04-17,2423209.1904125814
796,2008-04-18,2418390.716369231
797,2008-04-21,2422889.568980154
798,2008-04-22,2422806.4829267417
799,2008-04-23,2421989.4700681856
800,2008-04-24,2419825.912434202
801,2008-04-25,2424436.128970511
802,2008-04-28,2429354.1325952364
803,2008-04-29,2427956.156824931
804,2008-04-30,2438995.2717259014
805,2008-05-05,2449802.8676277003
806,2008-05-06,2450491.145890973
807,2008-05-07,2425206.06008519
808,2008-05-08,2452556.9305549203
809,2008-05-09,2444225.5496231476
810,2008-05-12,2471067.981131415
811,2008-05-13,2480498.4186735945
812,2008-05-14,2471259.5069551724
813,2008-05-15,2465532.9462874345
814,2008-05-16,2454949.87246942
815,2008-05-19,2441678.646741936
816,2008-05-20,2390505.4624765054
817,2008-05-21,2406861.1226738063
818,2008-05-22,2403086.476741417
819,2008-05-23,2361759.6334894765
820,2008-05-26,2345816.4070402225
821,2008-05-27,2346625.6639158446
822,2008-05-28,2348957.5923512443
823,2008-05-29,2339348.7112758984
824,2008-05-30,2337863.8415078428
825,2008-06-02,2339454.829839863
826,2008-06-03,2334194.8222905262
827,2008-06-04,2328474.4004953536
828,2008-06-05,2321093.1297396105
829,2008-06-06,2320820.833148017
830,2008-06-10,2305187.563977228
831,2008-06-11,2306141.4231571634
832,2008-06-11,2309452.6849008435
833,2008-06-13,2310257.889547208
834,2008-06-16,2308029.6149036884
835,2008-06-17,2309001.3920312272
836,2008-06-18,2313715.376127828
837,2008-06-19,2306960.857057631
838,2008-06-20,2304543.194257253
839,2008-06-23,2282686.3342882143
840,2008-06-24,2265188.619749
841,2008-06-25,2249015.282131917
842,2008-06-26,2249015.282131917
843,2008-06-27,2250815.4799558534
844,2008-06-30,2250538.5264444784
845,2008-07-01,2250870.8706581285
846,2008-07-02,2250815.4799558534
847,2008-07-03,2250289.268284241
848,2008-07-04,2250580.0694711846
849,2008-07-07,2249555.341479098
850,2008-07-08,2251590.3185512177
851,2008-07-09,2251896.1748251463
